Date,Time,Time Interval,Number of Swipes,Dining Hall,Month of the Year,Dining Menu Quality,Exam/Reading Period or Weekend,Number of Students on Campus,Campus Events with Takeout Food,Number of Students on Declining Balance
11/21/24,19:15,10,114,1,11,3,0,1881,1,1600
11/21/24,19:15,10,115,0,11,3,0,1881,1,1600
11/21/24,19:30,11,90,1,11,3,0,1881,1,1600
11/21/24,19:30,11,96,0,11,3,0,1881,1,1600
11/21/24,19:45,12,106,1,11,3,0,1881,1,1600
11/21/24,19:45,12,84,0,11,3,0,1881,1,1600
11/22/24,17:00,1,154,1,11,2,0,1881,0,1600
11/22/24,17:00,1,128,0,11,2,0,1881,0,1600
11/22/24,17:15,2,124,1,11,2,0,1881,0,1600
11/22/24,17:15,2,112,0,11,2,0,1881,0,1600
11/22/24,17:30,3,136,1,11,2,0,1881,0,1600
11/22/24,17:30,3,117,0,11,2,0,1881,0,1600
11/22/24,17:45,4,115,1,11,2,0,1881,0,1600
11/22/24,17:45,4,115,0,11,2,0,1881,0,1600
11/22/24,18:00,5,296,1,11,2,0,1881,0,1600
11/22/24,18:00,5,233,0,11,2,0,1881,0,1600
11/22/24,18:15,6,267,1,11,2,0,1881,0,1600
11/22/24,18:15,6,250,0,11,2,0,1881,0,1600
11/22/24,18:30,7,300,1,11,2,0,1881,0,1600
11/22/24,18:30,7,250,0,11,2,0,1881,0,1600
11/22/24,18:45,8,166,1,11,2,0,1881,0,1600
11/22/24,18:45,8,110,0,11,2,0,1881,0,1600
11/22/24,19:00,9,172,1,11,2,0,1881,0,1600
11/22/24,19:00,9,116,0,11,2,0,1881,0,1600
11/22/24,19:15,10,116,1,11,2,0,1881,0,1600
11/22/24,19:15,10,113,0,11,2,0,1881,0,1600
11/22/24,19:30,11,155,1,11,2,0,1881,0,1600
11/22/24,19:30,11,107,0,11,2,0,1881,0,1600
11/22/24,19:45,12,117,1,11,2,0,1881,0,1600
11/22/24,19:45,12,134,0,11,2,0,1881,0,1600
11/25/24,17:00,1,165,1,11,3,0,1881,0,1600
11/25/24,17:00,1,117,0,11,3,0,1881,0,1600
11/25/24,17:15,2,153,1,11,3,0,1881,0,1600
11/25/24,17:15,2,128,0,11,3,0,1881,0,1600
11/25/24,17:30,3,170,1,11,3,0,1881,0,1600
11/25/24,17:30,3,129,0,11,3,0,1881,0,1600
11/25/24,17:45,4,146,1,11,3,0,1881,0,1600
11/25/24,17:45,4,144,0,11,3,0,1881,0,1600
11/25/24,18:00,5,310,1,11,3,0,1881,0,1600
11/25/24,18:00,5,233,0,11,3,0,1881,0,1600
11/25/24,18:15,6,339,1,11,3,0,1881,0,1600
11/25/24,18:15,6,250,0,11,3,0,1881,0,1600
11/25/24,18:30,7,280,1,11,3,0,1881,0,1600
11/25/24,18:30,7,250,0,11,3,0,1881,0,1600
11/25/24,18:45,8,157,1,11,3,0,1881,0,1600
11/25/24,18:45,8,112,0,11,3,0,1881,0,1600
11/25/24,19:00,9,189,1,11,3,0,1881,0,1600
11/25/24,19:00,9,120,0,11,3,0,1881,0,1600
11/25/24,19:15,10,203,1,11,3,0,1881,0,1600
11/25/24,19:15,10,114,0,11,3,0,1881,0,1600
11/25/24,19:30,11,140,1,11,3,0,1881,0,1600
11/25/24,19:30,11,114,0,11,3,0,1881,0,1600
11/25/24,19:45,12,191,1,11,3,0,1881,0,1600
11/25/24,19:45,12,85,0,11,3,0,1881,0,1600
11/26/24,17:00,1,163,1,11,3,0,1881,0,1600
11/26/24,17:00,1,102,0,11,3,0,1881,0,1600
11/26/24,17:15,2,132,1,11,3,0,1881,0,1600
11/26/24,17:15,2,135,0,11,3,0,1881,0,1600
11/26/24,17:30,3,183,1,11,3,0,1881,0,1600
11/26/24,17:30,3,113,0,11,3,0,1881,0,1600
11/26/24,17:45,4,148,1,11,3,0,1881,0,1600
11/26/24,17:45,4,117,0,11,3,0,1881,0,1600
11/26/24,18:00,5,302,1,11,3,0,1881,0,1600
11/26/24,18:00,5,250,0,11,3,0,1881,0,1600
11/26/24,18:15,6,320,1,11,3,0,1881,0,1600
11/26/24,18:15,6,250,0,11,3,0,1881,0,1600
11/26/24,18:30,7,311,1,11,3,0,1881,0,1600
11/26/24,18:30,7,250,0,11,3,0,1881,0,1600
11/26/24,18:45,8,172,1,11,3,0,1881,0,1600
11/26/24,18:45,8,145,0,11,3,0,1881,0,1600
11/26/24,19:00,9,168,1,11,3,0,1881,0,1600
11/26/24,19:00,9,124,0,11,3,0,1881,0,1600
11/26/24,19:15,10,141,1,11,3,0,1881,0,1600
11/26/24,19:15,10,122,0,11,3,0,1881,0,1600
11/26/24,19:30,11,178,1,11,3,0,1881,0,1600
11/26/24,19:30,11,119,0,11,3,0,1881,0,1600
11/26/24,19:45,12,142,1,11,3,0,1881,0,1600
11/26/24,19:45,12,120,0,11,3,0,1881,0,1600
11/27/24,17:00,1,167,1,11,1,0,1881,0,1600
11/27/24,17:00,1,93,0,11,1,0,1881,0,1600
11/27/24,17:15,2,137,1,11,1,0,1881,0,1600
11/27/24,17:15,2,98,0,11,1,0,1881,0,1600
11/27/24,17:30,3,106,1,11,1,0,1881,0,1600
11/27/24,17:30,3,115,0,11,1,0,1881,0,1600
11/27/24,17:45,4,109,1,11,1,0,1881,0,1600
11/27/24,17:45,4,100,0,11,1,0,1881,0,1600
11/27/24,18:00,5,234,1,11,1,0,1881,0,1600
11/27/24,18:00,5,214,0,11,1,0,1881,0,1600
11/27/24,18:15,6,297,1,11,1,0,1881,0,1600
11/27/24,18:15,6,191,0,11,1,0,1881,0,1600
11/27/24,18:30,7,250,1,11,1,0,1881,0,1600
11/27/24,18:30,7,208,0,11,1,0,1881,0,1600
11/27/24,18:45,8,116,1,11,1,0,1881,0,1600
11/27/24,18:45,8,84,0,11,1,0,1881,0,1600
11/27/24,19:00,9,130,1,11,1,0,1881,0,1600
11/27/24,19:00,9,94,0,11,1,0,1881,0,1600
11/27/24,19:15,10,133,1,11,1,0,1881,0,1600
11/27/24,19:15,10,122,0,11,1,0,1881,0,1600
11/27/24,19:30,11,138,1,11,1,0,1881,0,1600
11/27/24,19:30,11,100,0,11,1,0,1881,0,1600
11/27/24,19:45,12,100,1,11,1,0,1881,0,1600
11/27/24,19:45,12,100,0,11,1,0,1881,0,1600
11/28/24,17:00,1,166,1,11,3,0,1881,0,1600
11/28/24,17:00,1,112,0,11,3,0,1881,0,1600
11/28/24,17:15,2,143,1,11,3,0,1881,0,1600
11/28/24,17:15,2,111,0,11,3,0,1881,0,1600
11/28/24,17:30,3,167,1,11,3,0,1881,0,1600
11/28/24,17:30,3,129,0,11,3,0,1881,0,1600
11/28/24,17:45,4,173,1,11,3,0,1881,0,1600
11/28/24,17:45,4,116,0,11,3,0,1881,0,1600
11/28/24,18:00,5,290,1,11,3,0,1881,0,1600
11/28/24,18:00,5,244,0,11,3,0,1881,0,1600
11/28/24,18:15,6,309,1,11,3,0,1881,0,1600
11/28/24,18:15,6,250,0,11,3,0,1881,0,1600
11/28/24,18:30,7,324,1,11,3,0,1881,0,1600
11/28/24,18:30,7,235,0,11,3,0,1881,0,1600
11/28/24,18:45,8,176,1,11,3,0,1881,0,1600
11/28/24,18:45,8,135,0,11,3,0,1881,0,1600
11/28/24,19:00,9,183,1,11,3,0,1881,0,1600
11/28/24,19:00,9,111,0,11,3,0,1881,0,1600
11/28/24,19:15,10,182,1,11,3,0,1881,0,1600
11/28/24,19:15,10,136,0,11,3,0,1881,0,1600
11/28/24,19:30,11,147,1,11,3,0,1881,0,1600
11/28/24,19:30,11,127,0,11,3,0,1881,0,1600
11/28/24,19:45,12,184,1,11,3,0,1881,0,1600
11/28/24,19:45,12,117,0,11,3,0,1881,0,1600
11/29/24,17:00,1,154,1,11,4,0,1881,0,1600
11/29/24,17:00,1,169,0,11,4,0,1881,0,1600
11/29/24,17:15,2,139,1,11,4,0,1881,0,1600
11/29/24,17:15,2,143,0,11,4,0,1881,0,1600
11/29/24,17:30,3,180,1,11,4,0,1881,0,1600
11/29/24,17:30,3,128,0,11,4,0,1881,0,1600
11/29/24,17:45,4,158,1,11,4,0,1881,0,1600
11/29/24,17:45,4,155,0,11,4,0,1881,0,1600
11/29/24,18:00,5,342,1,11,4,0,1881,0,1600
11/29/24,18:00,5,250,0,11,4,0,1881,0,1600
11/29/24,18:15,6,350,1,11,4,0,1881,0,1600
11/29/24,18:15,6,250,0,11,4,0,1881,0,1600
11/29/24,18:30,7,341,1,11,4,0,1881,0,1600
11/29/24,18:30,7,250,0,11,4,0,1881,0,1600
11/29/24,18:45,8,181,1,11,4,0,1881,0,1600
11/29/24,18:45,8,151,0,11,4,0,1881,0,1600
11/29/24,19:00,9,181,1,11,4,0,1881,0,1600
11/29/24,19:00,9,140,0,11,4,0,1881,0,1600
11/29/24,19:15,10,117,1,11,4,0,1881,0,1600
11/29/24,19:15,10,142,0,11,4,0,1881,0,1600
11/29/24,19:30,11,199,1,11,4,0,1881,0,1600
11/29/24,19:30,11,148,0,11,4,0,1881,0,1600
11/29/24,19:45,12,171,1,11,4,0,1881,0,1600
11/29/24,19:45,12,125,0,11,4,0,1881,0,1600
12/2/24,17:00,1,165,1,12,2,0,1881,0,1600
12/2/24,17:00,1,105,0,12,2,0,1881,0,1600
12/2/24,17:15,2,128,1,12,2,0,1881,0,1600
12/2/24,17:15,2,99,0,12,2,0,1881,0,1600
12/2/24,17:30,3,147,1,12,2,0,1881,0,1600
12/2/24,17:30,3,123,0,12,2,0,1881,0,1600
12/2/24,17:45,4,143,1,12,2,0,1881,0,1600
12/2/24,17:45,4,103,0,12,2,0,1881,0,1600
12/2/24,18:00,5,252,1,12,2,0,1881,0,1600
12/2/24,18:00,5,230,0,12,2,0,1881,0,1600
12/2/24,18:15,6,245,1,12,2,0,1881,0,1600
12/2/24,18:15,6,216,0,12,2,0,1881,0,1600
12/2/24,18:30,7,245,1,12,2,0,1881,0,1600
12/2/24,18:30,7,229,0,12,2,0,1881,0,1600
12/2/24,18:45,8,166,1,12,2,0,1881,0,1600
12/2/24,18:45,8,96,0,12,2,0,1881,0,1600
12/2/24,19:00,9,160,1,12,2,0,1881,0,1600
12/2/24,19:00,9,118,0,12,2,0,1881,0,1600
12/2/24,19:15,10,148,1,12,2,0,1881,0,1600
12/2/24,19:15,10,110,0,12,2,0,1881,0,1600
12/2/24,19:30,11,143,1,12,2,0,1881,0,1600
12/2/24,19:30,11,122,0,12,2,0,1881,0,1600
12/2/24,19:45,12,170,1,12,2,0,1881,0,1600
12/2/24,19:45,12,109,0,12,2,0,1881,0,1600
12/3/24,17:00,1,116,1,12,2,0,1881,0,1600
12/3/24,17:00,1,113,0,12,2,0,1881,0,1600
12/3/24,17:15,2,142,1,12,2,0,1881,0,1600
12/3/24,17:15,2,101,0,12,2,0,1881,0,1600
12/3/24,17:30,3,113,1,12,2,0,1881,0,1600
12/3/24,17:30,3,99,0,12,2,0,1881,0,1600
12/3/24,17:45,4,142,1,12,2,0,1881,0,1600
12/3/24,17:45,4,118,0,12,2,0,1881,0,1600
12/3/24,18:00,5,294,1,12,2,0,1881,0,1600
12/3/24,18:00,5,212,0,12,2,0,1881,0,1600
12/3/24,18:15,6,277,1,12,2,0,1881,0,1600
12/3/24,18:15,6,208,0,12,2,0,1881,0,1600
12/3/24,18:30,7,277,1,12,2,0,1881,0,1600
12/3/24,18:30,7,238,0,12,2,0,1881,0,1600
12/3/24,18:45,8,115,1,12,2,0,1881,0,1600
12/3/24,18:45,8,113,0,12,2,0,1881,0,1600
12/3/24,19:00,9,138,1,12,2,0,1881,0,1600
12/3/24,19:00,9,99,0,12,2,0,1881,0,1600
12/3/24,19:15,10,152,1,12,2,0,1881,0,1600
12/3/24,19:15,10,110,0,12,2,0,1881,0,1600
12/3/24,19:30,11,175,1,12,2,0,1881,0,1600
12/3/24,19:30,11,105,0,12,2,0,1881,0,1600
12/3/24,19:45,12,153,1,12,2,0,1881,0,1600
12/3/24,19:45,12,126,0,12,2,0,1881,0,1600
12/4/24,17:00,1,136,1,12,2,0,1881,0,1600
12/4/24,17:00,1,107,0,12,2,0,1881,0,1600
12/4/24,17:15,2,136,1,12,2,0,1881,0,1600
12/4/24,17:15,2,107,0,12,2,0,1881,0,1600
12/4/24,17:30,3,154,1,12,2,0,1881,0,1600
12/4/24,17:30,3,123,0,12,2,0,1881,0,1600
12/4/24,17:45,4,148,1,12,2,0,1881,0,1600
12/4/24,17:45,4,129,0,12,2,0,1881,0,1600
12/4/24,18:00,5,296,1,12,2,0,1881,0,1600
12/4/24,18:00,5,221,0,12,2,0,1881,0,1600
12/4/24,18:15,6,290,1,12,2,0,1881,0,1600
12/4/24,18:15,6,222,0,12,2,0,1881,0,1600
12/4/24,18:30,7,230,1,12,2,0,1881,0,1600
12/4/24,18:30,7,214,0,12,2,0,1881,0,1600
12/4/24,18:45,8,149,1,12,2,0,1881,0,1600
12/4/24,18:45,8,99,0,12,2,0,1881,0,1600
12/4/24,19:00,9,170,1,12,2,0,1881,0,1600
12/4/24,19:00,9,83,0,12,2,0,1881,0,1600
12/4/24,19:15,10,148,1,12,2,0,1881,0,1600
12/4/24,19:15,10,115,0,12,2,0,1881,0,1600
12/4/24,19:30,11,131,1,12,2,0,1881,0,1600
12/4/24,19:30,11,133,0,12,2,0,1881,0,1600
12/4/24,19:45,12,137,1,12,2,0,1881,0,1600
12/4/24,19:45,12,106,0,12,2,0,1881,0,1600
12/5/24,17:00,1,108,1,12,3,0,1881,1,1600
12/5/24,17:00,1,100,0,12,3,0,1881,1,1600
12/5/24,17:15,2,103,1,12,3,0,1881,1,1600
12/5/24,17:15,2,97,0,12,3,0,1881,1,1600
12/5/24,17:30,3,105,1,12,3,0,1881,1,1600
12/5/24,17:30,3,93,0,12,3,0,1881,1,1600
12/5/24,17:45,4,93,1,12,3,0,1881,1,1600
12/5/24,17:45,4,110,0,12,3,0,1881,1,1600
12/5/24,18:00,5,211,1,12,3,0,1881,1,1600
12/5/24,18:00,5,215,0,12,3,0,1881,1,1600
12/5/24,18:15,6,171,1,12,3,0,1881,1,1600
12/5/24,18:15,6,237,0,12,3,0,1881,1,1600
12/5/24,18:30,7,199,1,12,3,0,1881,1,1600
12/5/24,18:30,7,214,0,12,3,0,1881,1,1600
12/5/24,18:45,8,106,1,12,3,0,1881,1,1600
12/5/24,18:45,8,103,0,12,3,0,1881,1,1600
12/5/24,19:00,9,119,1,12,3,0,1881,1,1600
12/5/24,19:00,9,105,0,12,3,0,1881,1,1600
12/5/24,19:15,10,102,1,12,3,0,1881,1,1600
12/5/24,19:15,10,105,0,12,3,0,1881,1,1600
12/5/24,19:30,11,119,1,12,3,0,1881,1,1600
12/5/24,19:30,11,115,0,12,3,0,1881,1,1600
12/5/24,19:45,12,108,1,12,3,0,1881,1,1600
12/5/24,19:45,12,103,0,12,3,0,1881,1,1600
12/6/24,17:00,1,152,1,12,2,0,1881,0,1600
12/6/24,17:00,1,110,0,12,2,0,1881,0,1600
12/6/24,17:15,2,150,1,12,2,0,1881,0,1600
12/6/24,17:15,2,122,0,12,2,0,1881,0,1600
12/6/24,17:30,3,110,1,12,2,0,1881,0,1600
12/6/24,17:30,3,108,0,12,2,0,1881,0,1600
12/6/24,17:45,4,165,1,12,2,0,1881,0,1600
12/6/24,17:45,4,111,0,12,2,0,1881,0,1600
12/6/24,18:00,5,218,1,12,2,0,1881,0,1600
12/6/24,18:00,5,212,0,12,2,0,1881,0,1600
12/6/24,18:15,6,269,1,12,2,0,1881,0,1600
12/6/24,18:15,6,181,0,12,2,0,1881,0,1600
12/6/24,18:30,7,261,1,12,2,0,1881,0,1600
12/6/24,18:30,7,217,0,12,2,0,1881,0,1600
12/6/24,18:45,8,161,1,12,2,0,1881,0,1600
12/6/24,18:45,8,112,0,12,2,0,1881,0,1600
12/6/24,19:00,9,123,1,12,2,0,1881,0,1600
12/6/24,19:00,9,108,0,12,2,0,1881,0,1600
12/6/24,19:15,10,145,1,12,2,0,1881,0,1600
12/6/24,19:15,10,111,0,12,2,0,1881,0,1600
12/6/24,19:30,11,138,1,12,2,0,1881,0,1600
12/6/24,19:30,11,110,0,12,2,0,1881,0,1600
12/6/24,19:45,12,134,1,12,2,0,1881,0,1600
12/6/24,19:45,12,112,0,12,2,0,1881,0,1600
12/9/24,17:00,1,141,1,12,2,1,1881,0,1600
12/9/24,17:00,1,81,0,12,2,1,1881,0,1600
12/9/24,17:15,2,120,1,12,2,1,1881,0,1600
12/9/24,17:15,2,77,0,12,2,1,1881,0,1600
12/9/24,17:30,3,112,1,12,2,1,1881,0,1600
12/9/24,17:30,3,88,0,12,2,1,1881,0,1600
12/9/24,17:45,4,115,1,12,2,1,1881,0,1600
12/9/24,17:45,4,73,0,12,2,1,1881,0,1600
12/9/24,18:00,5,206,1,12,2,1,1881,0,1600
12/9/24,18:00,5,153,0,12,2,1,1881,0,1600
12/9/24,18:15,6,193,1,12,2,1,1881,0,1600
12/9/24,18:15,6,169,0,12,2,1,1881,0,1600
12/9/24,18:30,7,236,1,12,2,1,1881,0,1600
12/9/24,18:30,7,173,0,12,2,1,1881,0,1600
12/9/24,18:45,8,102,1,12,2,1,1881,0,1600
12/9/24,18:45,8,90,0,12,2,1,1881,0,1600
12/9/24,19:00,9,93,1,12,2,1,1881,0,1600
12/9/24,19:00,9,73,0,12,2,1,1881,0,1600
12/9/24,19:15,10,98,1,12,2,1,1881,0,1600
12/9/24,19:15,10,89,0,12,2,1,1881,0,1600
12/9/24,19:30,11,104,1,12,2,1,1881,0,1600
12/9/24,19:30,11,81,0,12,2,1,1881,0,1600
12/9/24,19:45,12,119,1,12,2,1,1881,0,1600
12/9/24,19:45,12,95,0,12,2,1,1881,0,1600
12/10/24,17:00,1,98,1,12,3,1,1881,0,1600
12/10/24,17:00,1,95,0,12,3,1,1881,0,1600
12/10/24,17:15,2,131,1,12,3,1,1881,0,1600
12/10/24,17:15,2,99,0,12,3,1,1881,0,1600
12/10/24,17:30,3,111,1,12,3,1,1881,0,1600
12/10/24,17:30,3,102,0,12,3,1,1881,0,1600
12/10/24,17:45,4,122,1,12,3,1,1881,0,1600
12/10/24,17:45,4,95,0,12,3,1,1881,0,1600
12/10/24,18:00,5,229,1,12,3,1,1881,0,1600
12/10/24,18:00,5,150,0,12,3,1,1881,0,1600
12/10/24,18:15,6,226,1,12,3,1,1881,0,1600
12/10/24,18:15,6,196,0,12,3,1,1881,0,1600
12/10/24,18:30,7,222,1,12,3,1,1881,0,1600
12/10/24,18:30,7,196,0,12,3,1,1881,0,1600
12/10/24,18:45,8,139,1,12,3,1,1881,0,1600
12/10/24,18:45,8,98,0,12,3,1,1881,0,1600
12/10/24,19:00,9,128,1,12,3,1,1881,0,1600
12/10/24,19:00,9,79,0,12,3,1,1881,0,1600
12/10/24,19:15,10,118,1,12,3,1,1881,0,1600
12/10/24,19:15,10,109,0,12,3,1,1881,0,1600
12/10/24,19:30,11,119,1,12,3,1,1881,0,1600
12/10/24,19:30,11,86,0,12,3,1,1881,0,1600
12/10/24,19:45,12,120,1,12,3,1,1881,0,1600
12/10/24,19:45,12,94,0,12,3,1,1881,0,1600
12/11/24,17:00,1,114,1,12,3,1,1881,0,1600
12/11/24,17:00,1,86,0,12,3,1,1881,0,1600
12/11/24,17:15,2,128,1,12,3,1,1881,0,1600
12/11/24,17:15,2,106,0,12,3,1,1881,0,1600
12/11/24,17:30,3,105,1,12,3,1,1881,0,1600
12/11/24,17:30,3,101,0,12,3,1,1881,0,1600
12/11/24,17:45,4,113,1,12,3,1,1881,0,1600
12/11/24,17:45,4,81,0,12,3,1,1881,0,1600
12/11/24,18:00,5,245,1,12,3,1,1881,0,1600
12/11/24,18:00,5,188,0,12,3,1,1881,0,1600
12/11/24,18:15,6,232,1,12,3,1,1881,0,1600
12/11/24,18:15,6,197,0,12,3,1,1881,0,1600
12/11/24,18:30,7,204,1,12,3,1,1881,0,1600
12/11/24,18:30,7,177,0,12,3,1,1881,0,1600
12/11/24,18:45,8,133,1,12,3,1,1881,0,1600
12/11/24,18:45,8,92,0,12,3,1,1881,0,1600
12/11/24,19:00,9,133,1,12,3,1,1881,0,1600
12/11/24,19:00,9,90,0,12,3,1,1881,0,1600
12/11/24,19:15,10,112,1,12,3,1,1881,0,1600
12/11/24,19:15,10,94,0,12,3,1,1881,0,1600
12/11/24,19:30,11,114,1,12,3,1,1881,0,1600
12/11/24,19:30,11,101,0,12,3,1,1881,0,1600
12/11/24,19:45,12,100,1,12,3,1,1881,0,1600
12/11/24,19:45,12,87,0,12,3,1,1881,0,1600
12/12/24,17:00,1,77,1,12,3,1,1881,1,1600
12/12/24,17:00,1,82,0,12,3,1,1881,1,1600
12/12/24,17:15,2,72,1,12,3,1,1881,1,1600
12/12/24,17:15,2,71,0,12,3,1,1881,1,1600
12/12/24,17:30,3,79,1,12,3,1,1881,1,1600
12/12/24,17:30,3,88,0,12,3,1,1881,1,1600
12/12/24,17:45,4,73,1,12,3,1,1881,1,1600
12/12/24,17:45,4,90,0,12,3,1,1881,1,1600
12/12/24,18:00,5,131,1,12,3,1,1881,1,1600
12/12/24,18:00,5,152,0,12,3,1,1881,1,1600
12/12/24,18:15,6,143,1,12,3,1,1881,1,1600
12/12/24,18:15,6,137,0,12,3,1,1881,1,1600
12/12/24,18:30,7,145,1,12,3,1,1881,1,1600
12/12/24,18:30,7,171,0,12,3,1,1881,1,1600
12/12/24,18:45,8,67,1,12,3,1,1881,1,1600
12/12/24,18:45,8,82,0,12,3,1,1881,1,1600
12/12/24,19:00,9,76,1,12,3,1,1881,1,1600
12/12/24,19:00,9,82,0,12,3,1,1881,1,1600
12/12/24,19:15,10,87,1,12,3,1,1881,1,1600
12/12/24,19:15,10,83,0,12,3,1,1881,1,1600
12/12/24,19:30,11,83,1,12,3,1,1881,1,1600
12/12/24,19:30,11,88,0,12,3,1,1881,1,1600
12/12/24,19:45,12,76,1,12,3,1,1881,1,1600
12/12/24,19:45,12,70,0,12,3,1,1881,1,1600
12/13/24,17:00,1,114,1,12,3,1,1881,0,1600
12/13/24,17:00,1,92,0,12,3,1,1881,0,1600
12/13/24,17:15,2,134,1,12,3,1,1881,0,1600
12/13/24,17:15,2,94,0,12,3,1,1881,0,1600
12/13/24,17:30,3,124,1,12,3,1,1881,0,1600
12/13/24,17:30,3,79,0,12,3,1,1881,0,1600
12/13/24,17:45,4,111,1,12,3,1,1881,0,1600
12/13/24,17:45,4,102,0,12,3,1,1881,0,1600
12/13/24,18:00,5,225,1,12,3,1,1881,0,1600
12/13/24,18:00,5,174,0,12,3,1,1881,0,1600
12/13/24,18:15,6,226,1,12,3,1,1881,0,1600
12/13/24,18:15,6,168,0,12,3,1,1881,0,1600
12/13/24,18:30,7,218,1,12,3,1,1881,0,1600
12/13/24,18:30,7,227,0,12,3,1,1881,0,1600
12/13/24,18:45,8,109,1,12,3,1,1881,0,1600
12/13/24,18:45,8,85,0,12,3,1,1881,0,1600
12/13/24,19:00,9,117,1,12,3,1,1881,0,1600
12/13/24,19:00,9,99,0,12,3,1,1881,0,1600
12/13/24,19:15,10,151,1,12,3,1,1881,0,1600
12/13/24,19:15,10,98,0,12,3,1,1881,0,1600
12/13/24,19:30,11,136,1,12,3,1,1881,0,1600
12/13/24,19:30,11,86,0,12,3,1,1881,0,1600
12/13/24,19:45,12,100,1,12,3,1,1881,0,1600
12/13/24,19:45,12,94,0,12,3,1,1881,0,1600
12/16/24,17:00,1,119,1,12,2,1,1881,0,1600
12/16/24,17:00,1,87,0,12,2,1,1881,0,1600
12/16/24,17:15,2,108,1,12,2,1,1881,0,1600
12/16/24,17:15,2,84,0,12,2,1,1881,0,1600
12/16/24,17:30,3,135,1,12,2,1,1881,0,1600
12/16/24,17:30,3,76,0,12,2,1,1881,0,1600
12/16/24,17:45,4,105,1,12,2,1,1881,0,1600
12/16/24,17:45,4,90,0,12,2,1,1881,0,1600
12/16/24,18:00,5,222,1,12,2,1,1881,0,1600
12/16/24,18:00,5,155,0,12,2,1,1881,0,1600
12/16/24,18:15,6,190,1,12,2,1,1881,0,1600
12/16/24,18:15,6,180,0,12,2,1,1881,0,1600
12/16/24,18:30,7,209,1,12,2,1,1881,0,1600
12/16/24,18:30,7,165,0,12,2,1,1881,0,1600
12/16/24,18:45,8,91,1,12,2,1,1881,0,1600
12/16/24,18:45,8,89,0,12,2,1,1881,0,1600
12/16/24,19:00,9,107,1,12,2,1,1881,0,1600
12/16/24,19:00,9,97,0,12,2,1,1881,0,1600
12/16/24,19:15,10,96,1,12,2,1,1881,0,1600
12/16/24,19:15,10,111,0,12,2,1,1881,0,1600
12/16/24,19:30,11,109,1,12,2,1,1881,0,1600
12/16/24,19:30,11,95,0,12,2,1,1881,0,1600
12/16/24,19:45,12,110,1,12,2,1,1881,0,1600
12/16/24,19:45,12,86,0,12,2,1,1881,0,1600
12/17/24,17:00,1,97,1,12,2,1,1881,0,1600
12/17/24,17:00,1,94,0,12,2,1,1881,0,1600
12/17/24,17:15,2,92,1,12,2,1,1881,0,1600
12/17/24,17:15,2,85,0,12,2,1,1881,0,1600
12/17/24,17:30,3,119,1,12,2,1,1881,0,1600
12/17/24,17:30,3,82,0,12,2,1,1881,0,1600
12/17/24,17:45,4,134,1,12,2,1,1881,0,1600
12/17/24,17:45,4,64,0,12,2,1,1881,0,1600
12/17/24,18:00,5,197,1,12,2,1,1881,0,1600
12/17/24,18:00,5,179,0,12,2,1,1881,0,1600
12/17/24,18:15,6,218,1,12,2,1,1881,0,1600
12/17/24,18:15,6,169,0,12,2,1,1881,0,1600
12/17/24,18:30,7,178,1,12,2,1,1881,0,1600
12/17/24,18:30,7,169,0,12,2,1,1881,0,1600
12/17/24,18:45,8,90,1,12,2,1,1881,0,1600
12/17/24,18:45,8,85,0,12,2,1,1881,0,1600
12/17/24,19:00,9,127,1,12,2,1,1881,0,1600
12/17/24,19:00,9,85,0,12,2,1,1881,0,1600
12/17/24,19:15,10,91,1,12,2,1,1881,0,1600
12/17/24,19:15,10,79,0,12,2,1,1881,0,1600
12/17/24,19:30,11,90,1,12,2,1,1881,0,1600
12/17/24,19:30,11,60,0,12,2,1,1881,0,1600
12/17/24,19:45,12,98,1,12,2,1,1881,0,1600
12/17/24,19:45,12,66,0,12,2,1,1881,0,1600
12/18/24,17:00,1,123,1,12,4,1,1881,0,1600
12/18/24,17:00,1,94,0,12,4,1,1881,0,1600
12/18/24,17:15,2,130,1,12,4,1,1881,0,1600
12/18/24,17:15,2,100,0,12,4,1,1881,0,1600
12/18/24,17:30,3,122,1,12,4,1,1881,0,1600
12/18/24,17:30,3,91,0,12,4,1,1881,0,1600
12/18/24,17:45,4,136,1,12,4,1,1881,0,1600
12/18/24,17:45,4,96,0,12,4,1,1881,0,1600
12/18/24,18:00,5,233,1,12,4,1,1881,0,1600
12/18/24,18:00,5,187,0,12,4,1,1881,0,1600
12/18/24,18:15,6,220,1,12,4,1,1881,0,1600
12/18/24,18:15,6,171,0,12,4,1,1881,0,1600
12/18/24,18:30,7,258,1,12,4,1,1881,0,1600
12/18/24,18:30,7,189,0,12,4,1,1881,0,1600
12/18/24,18:45,8,136,1,12,4,1,1881,0,1600
12/18/24,18:45,8,111,0,12,4,1,1881,0,1600
12/18/24,19:00,9,137,1,12,4,1,1881,0,1600
12/18/24,19:00,9,114,0,12,4,1,1881,0,1600
12/18/24,19:15,10,138,1,12,4,1,1881,0,1600
12/18/24,19:15,10,95,0,12,4,1,1881,0,1600
12/18/24,19:30,11,120,1,12,4,1,1881,0,1600
12/18/24,19:30,11,105,0,12,4,1,1881,0,1600
12/18/24,19:45,12,140,1,12,4,1,1881,0,1600
12/18/24,19:45,12,108,0,12,4,1,1881,0,1600
12/19/24,17:00,1,133,1,12,2,1,1881,0,1600
